,permno,DATE,pred,RET
4711,75186,202109,0.015289981,-0.000137
4712,75186,202110,0.015291348,0.126167
4713,19393,202011,0.016333722,0.067579
4715,75510,201906,0.0043493267,0.087671
4716,43449,201805,0.010150536,-0.044374
4717,89393,201811,0.006883819,-0.051859
4719,75186,202107,0.015287308,-0.066749
4722,19393,202110,0.022340387,-0.013013
4727,82654,202104,0.016626863,0.04393
4728,12490,201908,0.0023120055,-0.074811
4729,14702,202112,0.0315761,0.069094
4731,18143,202009,0.014747268,-0.042632
4733,83835,202106,0.021713622,-0.028433
4734,17830,202108,0.023864083,-0.019321
4735,24205,202002,0.0043360293,-0.052349
4736,83835,202112,0.021733098,0.064113
4737,12308,202106,0.016091717,0.03876
4739,15579,202010,0.022257756,0.019749
4741,60097,201812,-0.0007292805,-0.062237
4742,12490,202107,0.027345892,-0.038406
4743,13721,202001,0.012534337,-0.071606
4744,92602,202103,0.022579797,0.070459
4745,60097,202005,0.009052321,0.009731
4746,50876,201903,0.0026888084,0.027476
4748,48725,202009,0.016095161,0.02302
4749,87055,201911,0.011434233,0.009088
4750,60097,201907,-0.00065506063,0.052264
4753,22592,201804,0.0068521807,-0.114477
4754,12308,202110,0.01628608,-0.072393
4755,12308,202012,0.015093693,0.014663
4758,62092,202001,0.010729093,-0.035953
4760,60097,201809,-0.00090889726,0.025516
4761,15579,202009,0.022251602,0.004502
4762,90215,201910,0.0032614106,0.054231
4763,14702,202107,0.031465676,-0.017346
4767,92602,201908,0.016389325,-0.137783
4768,77702,202110,0.020871472,-0.038437
4769,20482,201812,-0.0056104558,-0.023228
4771,75510,201904,0.004332443,0.085407
4775,14008,202103,0.020863663,0.106216
4776,15488,201908,0.0041538025,-0.012228
4778,87055,202001,0.011441909,0.039466
4781,85442,202102,0.022049561,0.036373
4782,43449,201810,0.010067727,0.057445
4783,13721,201912,0.012536752,0.009233
4784,12490,201806,0.009306788,-0.011393
4787,17830,202002,-0.0068676537,-0.125666
4788,19393,202111,0.022339804,-0.081678
4789,17830,202110,0.023860663,0.033737
4790,87055,201909,0.011444073,-0.022561
4796,60097,202008,0.009150416,0.11391
4800,14008,201809,0.0039334586,0.037436
4803,14008,202012,0.019440457,0.035489
4804,17830,202001,-0.0068458384,0.002938
4805,17830,202107,0.023864496,0.019224
4807,49154,202108,0.015060078,-0.05045
4810,86868,202107,0.020924758,-0.012252
4814,92602,201912,0.01644687,0.040154
4815,88352,202111,0.02785496,-0.101875
4819,15488,201906,0.0010321885,0.042916
4820,92602,202101,0.022415165,-0.037927
4822,19561,202110,0.02289186,-0.058698
4824,13447,202112,0.025837496,0.002177
4826,91937,202007,0.015276074,0.031013
4827,90215,202004,0.024451176,0.124809
4828,75510,201809,0.0040160306,0.024439
4833,12490,201910,0.0023002476,-0.080388
4834,61241,202108,0.018870011,0.042659
4835,18143,202102,0.021503847,-0.004605
4836,18143,202008,0.014845071,0.018889
4839,77702,202104,0.020881709,0.047772
4841,20482,201810,-0.0056578713,-0.056434
4843,92602,202002,0.016423441,-0.010036
4844,19561,202109,0.022893077,0.002005
4845,59176,202106,0.01895177,0.031849
4846,77702,202112,0.0208673,0.066855
4847,89393,201909,0.0074177966,-0.088953
4849,86580,201811,0.000858631,-0.224067
4851,86111,202108,0.026125452,0.033133
4855,86868,202110,0.020958446,0.093432
4856,89071,202006,0.019427212,0.064974
4857,12490,202106,0.027326189,0.019827
4858,86111,202111,0.026102483,-0.069121
4859,75510,201903,0.004333742,0.0152
4860,89393,201804,0.0066149905,0.057931
4862,70519,202101,0.018485865,-0.051249
4865,85442,202107,0.022384826,-0.029294
4867,86755,202011,0.020959478,0.112258
4868,15488,201909,0.004144928,-0.050069
4871,12490,201807,0.0025525866,0.037437
4872,18143,202103,0.02388753,0.151185
4873,20482,201902,-0.005601975,0.063579
4874,12308,202101,0.015204276,-0.081611
4876,90215,201905,0.017062433,-0.084306
4877,14008,202109,0.021058243,-0.05711
4878,17830,201912,-0.006828402,0.009573
4880,93002,202008,0.018449407,0.095975
4883,48725,202110,0.016961535,0.23157
4884,17830,202109,0.023865182,0.014158
4885,14008,202002,0.012766838,-0.068132
4886,89071,201912,0.012165411,0.046779
4888,87267,202110,0.012788601,0.124961
4891,10145,201912,0.016375806,-0.008681
4892,86868,202112,0.020963019,0.009344
4896,13447,202109,0.025811728,-0.033202
4898,92602,201805,0.016312607,-0.03
4900,83835,202107,0.021705905,-0.042083
4901,92602,202003,0.017127793,-0.09454
4903,86868,202108,0.020926628,0.108381
4910,12490,202002,0.0022935169,-0.083212
4913,14008,201808,0.0039465157,0.023302
4916,77702,202103,0.019541958,0.011478
4920,70519,201901,0.0049567698,0.238187
4921,75186,202105,0.015140772,0.051562
4922,49154,202111,0.015073613,-0.057315
4924,85442,202109,0.022329882,-0.05767
4927,12308,202105,0.016091706,0.031302
4929,10145,201907,0.016368344,-0.0122
4930,20482,201901,-0.0056044897,0.013411
4932,50876,201902,0.0026891408,0.059027
4937,15488,202001,0.004153079,0.05288
4939,15488,201912,0.0041431,0.001481
4942,48725,201908,-7.393211e-05,-0.094582
4943,13721,202003,0.016427618,-0.111072
4944,12490,202105,0.027341578,0.024669
4945,92602,201810,0.016271103,0.080083
4946,92602,201911,0.016445562,0.018296
4947,14008,201911,0.012771281,0.107479
4948,15488,202003,0.01406125,-0.113436
4949,87055,201910,0.011429119,0.033494
4951,86868,202106,0.0208104,0.020187
4957,10145,202001,0.016380064,-0.021356
4959,89393,201803,0.0065888935,0.013625
4960,18542,202104,0.030159254,-0.011774
4961,70519,202112,0.019947652,-0.051962
4962,10145,201905,0.01602643,-0.048955
4963,14702,202108,0.031525515,-0.032588
4964,12490,202108,0.027340721,0.007236
4966,85442,202104,0.02269774,-0.01302
4967,14008,202011,0.01926684,0.030884
4969,89071,201909,0.012216699,-0.029369
4971,14702,202106,0.031441092,0.030913
4972,57665,202001,0.008074791,-0.049452
4975,50876,202001,0.0049892617,0.062467
4976,93002,202007,0.018431991,0.003612
4977,12308,202009,0.01493258,0.014181
4979,17830,202105,0.023983143,0.07184
4980,19393,202004,0.01381165,0.099031
4981,93002,201905,0.0138864955,-0.209673
4982,89393,201911,0.0073559126,0.094812
4983,77702,202101,0.019353487,-0.095065
4985,87055,202004,0.013620454,0.065128
4987,62092,201912,0.010724511,0.035388
4988,43449,201809,0.010070324,0.03119
4991,12490,202109,0.027346324,-0.010047
4992,93002,201912,0.0139065245,0.009677
4995,93002,202001,0.013906162,-0.034365
4997,50876,201812,0.0026869979,-0.024612
4998,43449,201806,0.010148518,-0.014437
5001,14008,201801,0.0040315883,0.069868
5002,62092,202002,0.010752295,-0.07149
5003,12490,201904,0.0025437362,-0.005882
5005,92602,201807,0.016304934,0.068863
5006,48725,202001,0.00017938297,-0.007578
5008,88352,202109,0.02781313,-0.05639
5009,85442,202106,0.0224859,0.027703
5010,61399,202010,0.0121944975,-0.043169
5012,43449,201803,0.010153796,-0.008622
5013,48725,201905,-0.00083012413,-0.052982
5017,90215,201903,0.017038018,-0.032264
5018,77702,202111,0.020873789,0.038277
5022,85442,202112,0.022312913,0.031208
5023,14008,201909,0.012932136,-0.072428
5024,18143,202010,0.015029112,-0.074707
5025,24205,202006,0.010968294,-0.054743
5027,87267,202105,0.021336323,0.070475
5028,49680,202007,0.015261282,0.152519
5029,83835,202105,0.021727461,0.048727
5036,50876,202011,0.015349467,0.122106
5038,12308,202010,0.014957143,-0.032867
5039,38703,202101,0.017520057,-0.00994
5040,89393,201812,0.0070125647,-0.064551
5041,61241,202110,0.018868918,0.168416
5043,85442,202105,0.02256718,0.005311
5049,85442,202108,0.022342362,0.020319
5050,15358,202101,0.023073837,-0.029471
5051,48725,202002,0.00014436152,-0.10389
5052,22592,201808,0.0068920413,-0.000188
5053,12490,202110,0.027349062,-0.099546
5055,82654,201802,0.008773693,-0.079141
5056,61399,202009,0.012154358,0.007104
5059,16851,201811,0.008698372,0.079933
5061,18542,202105,0.030141305,0.056859
5062,12490,201905,0.0025427844,-0.083125
5065,15358,202104,0.023951996,0.068694
5067,92602,202009,0.022300642,-0.045118
5068,43449,201804,0.0101622995,0.070725
5072,87055,202003,0.0117219705,0.014192
5073,86755,202008,0.020759184,0.109447
5074,60097,201906,-0.0006561959,0.051955
5076,10145,201908,0.01643696,-0.040705
5077,92602,202102,0.022488046,0.054865
5079,69032,202101,0.014657817,-0.016489
5081,17830,201911,-0.0068300227,0.038271
5084,10145,202002,0.016400093,-0.058596
5087,22592,201809,0.0068937666,-0.000996
5088,43449,201808,0.010051998,0.036181
5089,92602,201806,0.016306309,0.029419
5091,91937,202006,0.018593416,0.044636
5095,22592,201810,0.006900916,-0.097053
5096,19561,202103,0.017468652,0.201453
5097,24205,202003,0.010479938,-0.04803
5098,10145,201810,0.015439789,-0.093229
5101,38703,202102,0.01788335,0.213855
5105,16851,201902,0.008701373,-0.003717
5106,12060,202106,0.021099664,-0.041963
5108,10145,201911,0.016378816,0.038905
5111,13447,202110,0.025813706,0.121314
5112,43449,202004,0.019644305,0.134321
5117,59176,202105,0.018947594,0.044213
5121,43449,201807,0.010060796,0.005425
5122,86580,201911,0.0013838504,0.078997
5123,60097,202007,0.009111993,0.052127
5125,93436,202003,0.018659618,-0.215557
5126,17830,201905,-0.006642376,-0.109214
5130,12490,201903,0.002543089,0.021501
5132,14008,201811,0.0039077904,0.087038
5134,86111,202107,0.026081363,0.046864
5136,75186,202108,0.015287619,0.074761
5138,75510,201806,0.004001473,-0.021943
5141,89071,201908,0.0122305285,0.029027
5142,16851,201901,0.008703835,0.006171
5148,14702,202104,0.030458182,-0.006662
5149,50876,201901,0.0026875632,0.035776
5151,14008,201901,0.003924246,-0.038835
5152,89071,201910,0.012189316,-0.031869
5157,12060,201803,-0.0019563837,-0.044649
5158,87447,202104,0.020850834,0.199247
5160,87447,202012,0.014783513,-0.015608
5161,75510,201812,0.0042890087,-0.09825
5164,12060,201806,-0.001986836,-0.024858
5165,12490,201907,0.0023159655,0.074982
5166,61399,202102,0.012801021,-0.042553
5167,57665,202006,0.012956627,-0.005376
5168,15488,201911,0.0041461615,0.03756
5169,13901,201811,0.013019055,-0.15698
5170,92602,201907,0.016344715,0.064689
5171,12060,201805,-0.0019801687,0.000711
5172,48725,201912,0.00015495997,0.027274
5173,60097,201901,-0.0007151086,-0.028254
5174,12490,201902,0.0025462965,0.03928
5175,60097,201904,-0.00070194993,-0.024923
5178,90215,201904,0.017039351,0.044074
5179,14702,202109,0.03155521,-0.047362
5182,60097,201808,-0.0008857781,0.068492
5186,14702,202111,0.03156395,0.078888
5192,93002,202002,0.01391554,-0.106633
5193,10145,201910,0.016378025,0.020863
5194,15488,201904,0.0010235319,0.085998
5197,19561,202111,0.022892239,-0.044341
5201,15488,201910,0.004145262,0.004923
5202,57665,202007,0.012960452,-0.004488
5207,57665,202008,0.012967998,0.148806
5210,85442,202111,0.022323832,0.030343
5213,13721,202005,0.01833472,0.127372
5214,69032,202102,0.014867581,0.146458
5215,60097,201903,-0.00070531666,0.011934
5216,60097,201811,-0.0008225944,0.085838
5217,14702,202105,0.03139734,0.042649
5221,50876,201905,0.002694169,-0.003888
5223,48725,201903,-0.0008409368,-0.002982
5224,87055,201908,0.011456036,0.071763
5226,82654,202103,0.016513286,0.083676
5229,17830,202112,0.023857575,0.06352
5230,20482,201811,-0.0056345193,0.074122
5231,92602,201809,0.016291477,0.061497
5232,22592,201812,0.006902773,-0.08359
5237,12308,202111,0.016283602,-0.042392
5239,62092,201911,0.010724989,0.039638
5240,49154,202109,0.015063085,-0.073731
5241,15358,202102,0.023355972,0.166013
5242,48725,201904,-0.00081887655,0.058852
5243,15579,201910,-0.005338722,-0.080084
5244,60097,202004,0.008994788,0.082613
5245,75510,201902,0.004312339,0.059237
5246,83835,202108,0.021722924,-0.022724
5247,19561,202101,0.017212741,-0.092824
5248,10145,201802,0.014977208,-0.048945
5249,86111,202110,0.026104867,0.062394
5250,13721,201902,0.00698603,-0.013078
5252,21178,202002,0.014635223,-0.130454
5253,70519,202102,0.01857594,0.136058
5257,12308,202011,0.015019878,0.079775
5259,50876,202003,0.012829127,0.099818
5265,87447,202101,0.020658907,-0.079572
5266,48725,201810,-0.00066836923,-0.102008
5268,90215,201810,0.016597548,-0.137018
5269,90215,201908,0.0032444717,0.010162
5270,83835,202110,0.021738721,0.105602
5272,16851,201904,0.008699708,0.091822
5275,14008,202110,0.02107161,-0.026711
5280,12490,201909,0.0023091463,0.072973
5283,16851,201903,0.00870044,0.001503
5284,92602,201906,0.016282847,0.032931
5285,15358,202012,0.02287637,0.038124
5286,78975,202106,0.028896473,0.116332
5287,75510,201811,0.0041386504,0.020874
5291,13721,202002,0.012544291,0.057887
5292,75510,201808,0.0040155584,0.076958
5293,14008,201807,0.003917603,0.064792
5296,48725,201907,-5.4322183e-05,0.0641
5299,22592,201904,0.006880668,-0.08793
5300,57665,202002,0.008130437,-0.069315
5301,13901,201803,0.013124218,0.001112
5302,92602,202008,0.022290755,0.038797
5304,49154,202107,0.015081612,0.079879
5306,10145,201906,0.016116258,0.062565
5307,15579,202001,-0.0053572813,-0.052537
5310,86111,202112,0.026111566,0.119666
5312,61399,202011,0.012240395,-0.014421
5315,22592,201903,0.0068973135,0.001881
5316,48725,202011,0.01615479,0.157232
5319,75510,201807,0.004005404,0.003568
5324,92602,201902,0.016248874,0.133212
5325,85442,202110,0.022335552,0.018361
5327,18542,202107,0.030122142,-0.044893
5328,14008,202004,0.018015597,0.179993
5331,77178,202008,0.019197058,0.127734
5333,13721,201904,0.0069740266,-0.001613
5334,60097,201905,-0.0006870171,0.04245
5335,12490,202104,0.027357524,0.064686
5336,12490,201912,0.0022901492,-0.003049
5340,19393,202112,0.022339467,0.162596
5341,93002,201904,0.0012874482,0.058827
5343,19561,202012,0.017129801,0.015899
5345,14008,201806,0.0039964644,0.02767
5346,12308,202008,0.01492204,0.061397
5347,12308,202103,0.015993197,0.005869
5352,38703,202005,0.015927969,-0.071256
5356,60097,201902,-0.00071337726,0.023871
5357,12490,202001,0.002286288,0.072292
5361,82654,201801,0.008740687,0.058181
5363,83835,202104,0.019072086,0.063969
5365,10145,201808,0.015451653,0.000971
5366,86868,202105,0.020807607,0.07123
5368,12060,201808,-0.0021781437,-0.050624
5369,10145,201909,0.016429696,0.027822
5370,12490,201911,0.0022918629,0.017498
5371,13901,201804,0.013126436,-0.099647
5372,24205,202001,0.004357878,0.107532
5375,88352,202110,0.027853426,0.089765
5376,14008,201903,0.0039295675,-0.000526
5379,12060,201807,-0.0021543717,0.00147
5380,12060,202107,0.022122711,-0.03789
5382,92602,201910,0.016424071,0.072567
5383,10145,201809,0.015410098,0.046146
5384,83835,202109,0.02174054,0.018633
5385,48725,201906,-0.00077738333,0.013971
5387,89071,201904,0.012186452,0.046074
5389,89071,202005,0.019410886,0.08872
5390,92602,202012,0.022362035,0.108779
5391,59176,202112,0.019968746,0.074196
5393,13721,201811,0.006916944,0.210918
5394,88352,202108,0.02779378,0.062635
5396,90215,201907,0.0170895,0.018256
5397,87447,202010,0.0147550255,-0.057133
5398,17005,202111,0.017213505,-0.002464
5399,17830,201910,-0.0068294117,0.051714
5400,14008,201902,0.0039260304,0.023622
5401,14008,202003,0.016411649,0.01502
5402,49680,202006,0.017420603,0.062421
5403,93436,202002,0.017564889,0.026776
5404,89071,201911,0.012175898,0.084888
5405,89071,201907,0.012207198,0.042269
5406,18542,202103,0.03008274,0.074069
5407,12308,202102,0.015565397,0.009645
5408,22592,202106,0.015872087,-0.02172
5410,48725,202008,0.016075563,0.11572
5411,24205,202004,0.010403131,-0.039481
5413,13721,201911,0.012540469,0.102828
5414,61399,202101,0.012481438,0.043237
5415,57665,201910,0.008132282,-0.046529
5416,17005,202112,0.017209437,0.15832
5417,24205,202007,0.010928088,0.168756
5418,75186,202104,0.0151513275,0.080086
5421,62092,201907,0.010713399,-0.054481
5424,38703,202004,0.015626995,0.012195
5425,13721,201905,0.006990277,-0.033757
5427,90215,201906,0.01708914,0.002113
5428,89393,201802,0.006537292,0.077987
5429,89393,201910,0.007384107,0.073948
5430,19350,202104,0.031038798,-0.008794
5431,86580,201801,0.0066328626,0.270284
5432,20482,201809,-0.005659993,0.097546
5435,82654,201912,0.009086968,-0.031193
5436,19350,202109,0.021616679,-0.110864
5437,48725,201902,-0.0008609034,0.059785
5439,93002,202006,0.01842058,0.094723
5440,17830,202104,0.023981255,0.077262
5442,22592,201806,0.0068608173,-0.002586
5444,12060,201804,-0.0019549076,0.043769
5452,60097,201806,-0.00089155044,-0.008225
5454,13721,201903,0.0069866143,0.017037
5456,89393,201901,0.007108658,0.2684
5457,49154,202112,0.015071153,-0.050853
5458,15579,202008,0.02224648,0.114465
5460,22592,201807,0.0068904767,0.079301
5461,92602,202010,0.022321664,-0.05294
5462,61399,202103,0.012980193,0.190485
5463,82654,202101,0.015813634,-0.004167
5464,14008,201904,0.0039376477,-0.056111
5465,15579,201908,-0.0053450735,-0.010079
5467,62092,201910,0.010723309,0.03677
5469,82654,202012,0.015690612,0.000976
5471,14008,202111,0.021078996,-0.030584
5473,89071,201905,0.012205296,-0.025182
5474,24205,201911,0.0043690596,-0.01372
5475,57665,201912,0.008063816,0.083645
5477,50876,201811,0.0026845252,0.099248
5478,13447,202108,0.025789272,0.094831
5479,85442,202101,0.021882387,0.114453
5484,12308,202104,0.01608008,0.091456
5485,82654,201910,0.009109598,0.003722
5489,19561,202112,0.022892937,0.017539
5490,90215,201902,0.017029049,0.076857
5492,15579,202007,0.022217803,0.011656
5493,60097,201802,-0.0009284001,-0.069857
5494,19350,202105,0.021627355,-0.026291
5495,14702,202110,0.03156954,0.061524
5496,87055,201907,0.011427859,0.043026
5498,10145,202009,0.014481027,-0.005678
5499,93002,201911,0.013903316,0.079768
5500,92602,202005,0.017132413,-0.016622
5501,86111,202106,0.025759391,0.062436
5503,10145,201801,0.014937519,0.041145
5505,62092,202003,0.012836879,-0.024003
5508,86111,202008,0.02416839,-0.046827
5510,12308,202112,0.016275814,0.008804
5511,88352,202112,0.02785876,0.107788
5515,18143,202011,0.017162284,0.163747
5516,10145,201904,0.015999451,0.092562
5517,10145,202011,0.014491605,0.241891
5518,60097,201807,-0.00088928547,0.059806
5519,12060,202109,0.022123657,-0.02182
5520,87447,202009,0.0147685325,0.018396
5522,82654,201911,0.009088283,0.013513
5526,12490,202003,0.0129325595,-0.147676
5527,77702,201909,0.010008274,-0.0843
5528,82654,201810,0.010031,-0.082326
5529,10145,202003,0.0141737,-0.175002
5533,15579,201909,-0.0053404896,0.044364
5534,10145,202010,0.014488965,0.002065
5537,22592,201902,0.0069014663,0.042586
5539,14008,201805,0.0040023467,0.037024
5541,18542,202109,0.03014978,-0.089629
5542,93002,201908,0.013898887,-0.025346
5543,15358,202009,0.022603234,-0.040744
5544,22592,201805,0.006854468,0.021606
5546,14008,201910,0.012916045,0.10201
5548,12060,202104,0.021104775,-0.000762
5549,17830,201908,-0.0068500964,-0.019648
5550,48725,202006,0.015806839,-0.004651
5552,50876,201810,0.0026813,0.01053
5556,12060,202105,0.021098312,0.071646
5559,22592,202107,0.016180178,-0.003474
5560,12060,202111,0.0221228,-0.094212
5562,82654,202102,0.016118815,0.052182
5563,87267,202104,0.021353237,0.086662
5564,15488,201903,0.0010227859,0.058835
5565,77702,202012,0.019298391,0.09141
5567,62092,201909,0.010736643,0.015328
5571,20482,201808,-0.005642892,0.019835
5573,48725,201911,0.00014550332,0.069503
5578,48725,202007,0.016001903,0.025315
5580,86755,202007,0.028288938,0.073465
5583,89071,202003,0.014338121,-0.095963
5584,70519,202012,0.018432897,0.119666
5585,86111,202007,0.024171032,0.011023
5586,93002,201907,0.013895652,0.007399
5587,22592,202108,0.016178997,-0.008689
5589,82654,201809,0.010003153,0.008426
5593,86111,202006,0.020724326,0.005694
5596,82654,201905,0.010107454,-0.056971
5597,18143,202001,0.0075364676,-0.04589
5602,24205,201912,0.0043618795,0.035668
5603,22592,202105,0.015866518,0.037435
5604,17478,202111,0.028956134,-0.037245
5605,92602,202006,0.017124616,-0.029035
5606,61399,202012,0.012337197,0.030099
5613,48725,201910,9.167753e-05,0.021484
5615,48725,201909,-7.0237555e-05,0.000123
5616,17005,202109,0.01720895,-0.01771
5618,77702,202102,0.019425064,0.120545
5623,61241,202107,0.018881544,0.130523
5624,82654,201907,0.010092562,0.003607
5626,82654,201803,0.008830585,-0.020281
5627,49680,202005,0.017404633,0.019271
5630,24205,201910,0.0042993627,0.022962
5632,17005,202106,0.017180352,-0.034706
5639,13901,201810,0.013001208,0.078428
5640,12060,202108,0.022123892,0.017471
5642,59176,202104,0.018962938,0.084205
5643,10145,201803,0.01505967,-0.043677
5645,14008,201804,0.0039929813,0.023463
5646,92602,202004,0.017135812,0.022478
5651,89071,201906,0.012211975,0.037626
5652,87447,202103,0.020790856,0.077045
5653,50876,201809,0.0026782667,0.015712
5660,13721,201906,0.0069961427,-0.052014
5661,90215,201809,0.016594796,0.04159
5662,77702,201908,0.010007768,0.02355
5663,86111,202105,0.025730316,0.002708
5665,82654,202001,0.009081369,0.00705
5666,48725,201812,-0.0008378662,-0.101119
5669,18542,202108,0.030137759,0.019927
5673,82654,201908,0.0091236,-0.052592
5676,19350,202106,0.021632139,-0.020742
5679,24205,202005,0.010944186,0.105746
5680,62092,202004,0.01591374,0.180113
5681,12060,202110,0.022123002,0.017859
5682,38703,202012,0.01719042,0.103473
5683,17830,202003,0.013977378,-0.277663
5684,82654,202002,0.009109201,-0.056864
5685,12490,201812,0.0025467863,-0.085298
5691,19350,202108,0.021626856,0.045466
5699,22592,202109,0.016166558,-0.099209
5700,50876,201912,0.004990548,0.119983
5705,78975,202105,0.028896078,0.065339
5706,12490,201906,0.00253441,0.085912
5707,49154,202106,0.0150932,0.065309
5708,50876,201906,0.0027040243,-0.04442
5710,15358,202010,0.022643216,-0.09535
5711,13721,202004,0.018293746,0.094369
5712,12060,201809,-0.0021368014,-0.118238
5713,15579,202002,-0.005363549,-0.053958
5714,82654,201808,0.010002573,0.019879
5715,61399,202008,0.012132843,0.10597
5717,17830,201909,-0.0068409564,0.048219
5718,15579,201912,-0.0053515965,0.067216
5720,17830,201907,-0.006820022,0.026114
5721,10145,201903,0.015961308,0.031479
5722,12308,202006,0.014805896,-0.062426
5724,15488,202004,0.023929074,0.28473
5727,82654,201903,0.010128747,-0.03364
5729,12490,202101,0.026081078,-0.053781
5730,92602,201909,0.01639011,0.069497
5732,12490,202111,0.027354695,-0.009401
5735,93002,201909,0.013894543,-0.013869
5736,83835,201802,0.0087773455,-0.046703
5738,14008,202112,0.021094996,0.131185
5739,49154,202110,0.015065558,0.134852
5740,17005,202110,0.017212737,0.057978
5742,13721,201910,0.012547091,0.064712
5743,14008,201908,0.012940097,0.125898
5744,49680,202002,0.012738425,-0.101262
5746,69032,202012,0.01455573,0.108362
5747,17830,201810,-0.0063670995,-0.11158
5752,18542,202111,0.030159786,-0.052252
5753,22592,202104,0.015885126,0.023147
5755,82654,201804,0.008844588,-0.006545
5758,57665,201911,0.008088889,0.046734
5762,12490,202005,0.024904646,0.007725
5763,85592,202112,0.026067883,0.120995
5764,61241,202012,0.018797286,-0.010253
5766,18143,202007,0.017295765,0.15558
5767,48725,201809,-0.00082349405,0.081065
5771,75186,202103,0.015067898,0.05606
5775,86868,202104,0.020818343,0.065596
5779,83835,201810,0.009089198,-0.079294
5781,17830,201904,-0.0066197673,0.106447
5786,87447,202011,0.01477023,0.095284
5787,62092,201908,0.010738491,0.03378
5788,61241,202101,0.018848393,-0.066187
5790,57665,202003,0.011667058,-0.07429
5795,62092,201905,0.010368241,-0.037737
5796,14008,201907,0.012927283,0.012481
5797,22592,201901,0.0068987543,0.051223
5800,12490,202006,0.024970118,-0.033066
5802,87447,202102,0.020711878,0.024839
5805,15358,202008,0.02258977,0.041426
5806,48725,201808,-0.00081918295,0.010207
5809,22592,201811,0.006905812,0.099968
5810,18143,201912,0.007239624,0.036686
5814,48725,201806,0.00046629086,-0.007565
5818,13901,201808,0.012975136,-0.002727
5819,92602,202011,0.02232726,0.066601
5824,15579,201905,-0.005239886,-0.108207
5825,86111,202009,0.024175163,-0.025206
5827,83835,201809,0.009042398,0.004959
5828,10145,201806,0.015183516,-0.026097
5834,57665,201905,0.008083634,-0.119208
5835,75510,201901,0.0042975657,0.095385
5837,13901,201809,0.012951087,0.044258
5838,48725,202003,0.012608735,-0.117452
5839,21178,201912,0.014631014,-0.00422
5840,15579,201911,-0.005348918,0.018815
5843,49680,202001,0.012756189,0.04815
5844,86580,201905,0.0009167092,-0.250718
5845,17830,201802,-0.006270732,-0.018622
5846,21178,201910,0.014645849,-0.034302
5849,12490,202012,0.025891744,0.019106
5851,87267,202101,0.020716567,-0.028107
5852,19350,202107,0.021637375,0.025177
5855,12060,202103,0.021070786,0.047847
5857,86868,202103,0.020710446,0.027451
5859,93002,201806,0.001223118,-0.030468
5860,48725,201807,-0.0007639276,0.057948
5862,17005,202107,0.017210096,-0.006951
5863,21178,202001,0.014616203,0.099491
5864,17478,202112,0.028951567,0.035547
5866,82654,201805,0.0099214045,-0.006049
5867,12490,202009,0.025706138,-0.0133
5874,82654,201902,0.010139927,0.026254
5876,83835,202103,0.019045677,0.080172
5877,19561,202102,0.017309425,0.091766
5878,77274,201802,0.004823028,-0.060501
5879,86755,202006,0.028365333,0.06284
5881,15579,201806,0.008487658,-0.014833
5884,93002,201910,0.0138983745,0.060782
5887,12490,202008,0.025683478,0.016268
5890,19350,202103,0.031021532,0.074244
5892,50876,201911,0.0049918946,0.035498
5893,17830,202103,0.024002887,0.073344
5895,14008,201905,0.00392997,-0.062291
5901,60097,201801,-0.00093214214,0.063653
5902,15488,201809,0.0010019587,-0.04863
5903,15579,201809,-0.0050300183,-0.045463
5905,93002,201902,0.0012812437,0.026505
5907,22592,201905,0.006880807,-0.149438
5908,83835,201808,0.009055186,0.022305
5909,62092,201904,0.01033191,0.013627
5910,90215,201812,0.016681973,-0.040558
5913,88352,202107,0.027797546,0.078096
5915,75510,201805,0.0041143,0.12491
5916,18143,202002,0.007524212,-0.059666
5917,21178,202005,0.019102154,0.004575
5918,21178,202009,0.02439852,-0.017886
5919,92602,202007,0.022264317,0.096346
5921,50876,201909,0.004994588,-0.010091
5923,93002,201903,0.0012859078,0.101685
5924,82654,201806,0.009940436,-0.003836
5925,93002,202003,0.014097101,-0.11837
5926,18143,201907,0.0057276757,-0.04741
5928,15579,202006,0.02210426,0.069311
5931,59176,202103,0.018891383,0.048869
5934,21178,202006,0.019101102,-0.06055
5936,17830,202012,0.024367113,-0.002928
5938,17830,201906,-0.0067078946,0.030879
5944,86580,201904,0.00091156736,0.00802
5946,89071,201810,0.011615685,-0.065335
5947,12060,202002,0.0068528065,-0.126104
5948,60097,201804,-0.0009122165,-0.001122
5954,12308,202002,0.006422013,-0.046941
5957,10145,201812,0.015900247,-0.099693
5959,60097,201805,-0.00089155976,0.07725
5960,17830,201808,-0.006408007,-0.024606
5962,17830,202101,0.024294883,-0.066844
5963,93002,202005,0.018414449,0.072344
5964,82654,201807,0.009936735,0.04494
5965,38703,202006,0.015999554,-0.032867
5966,13447,202107,0.02578165,0.069766
5967,91937,202005,0.018591616,0.139408
5969,57665,201810,0.0072790273,-0.114259
5972,21178,201909,0.014658658,0.01549
5973,14702,202103,0.030353967,0.130383
5974,82654,201904,0.010124717,0.064877
5975,17005,202108,0.017202124,0.048932
5976,48725,202005,0.015721325,0.069091
5980,12490,202010,0.025786657,-0.082272
5982,89071,201809,0.011605838,0.006684
5983,82654,202009,0.015471663,-0.07856
5984,17830,201903,-0.0066002803,0.025623
5988,60097,201803,-0.0009100456,0.009889
5990,15579,201808,-0.005046769,0.009702
