,permno,DATE,pred,RET
54823,89217,202111,0.02228089,-0.021284
54826,17787,202104,0.021024752,0.049356
54827,85792,202109,0.020445488,0.115377
54828,82598,202001,0.020607881,-0.134458
54831,82830,202108,0.020779692,0.043244
54835,18734,202009,0.020738631,-0.182095
54838,13738,201904,0.020721901,0.026467
54842,42585,202108,0.02076464,-0.049195
54843,76226,201910,0.020779116,-0.107258
54844,88182,202102,0.020795636,0.167585
54847,16538,201810,0.020826709,-0.1584
54850,75652,201901,0.12862097,0.287289
54852,15707,202012,0.022240283,0.084239
54855,93013,201801,0.021126412,0.017211
54861,91706,201806,0.020599315,0.001522
54862,82686,201807,0.05035214,0.048932
54863,90090,202107,0.021262566,-0.073763
54864,59300,201910,0.020924032,0.043575
54865,75607,201904,0.020390878,0.053067
54867,88439,202103,0.021067448,0.062637
54868,61516,202102,0.02078682,0.018701
54874,11891,201811,0.020879306,0.010495
54875,13035,201904,0.02073571,0.055162
54876,24053,201906,0.020963486,0.034572
54879,46674,202012,0.020974489,0.028972
54880,82830,202101,0.020784486,-0.078507
54883,76592,202010,0.047268145,-0.054337
54884,93312,202003,-0.1352512,-0.21045
54885,13379,201804,0.028690334,0.043297
54888,13035,202001,0.019304702,0.036426
54889,78840,202004,0.13580874,0.246889
54890,87056,202110,0.020734482,0.0251
54891,84761,201910,0.019087467,-0.039812
54892,14882,202012,0.024828775,0.090282
54894,12994,201802,0.018663704,-0.082864
54896,46674,201908,0.019078027,-0.070325
54900,12650,202007,0.020501573,0.151115
54904,60599,202105,0.019421346,0.098207
54906,24010,201802,0.019590985,-0.025162
54908,89508,202011,0.025175964,0.081444
54911,91849,201912,0.01989308,0.002991
54912,85414,201903,0.019934166,0.015795
54919,89002,201802,0.019843098,-0.05895
54922,14326,202010,0.020527227,-0.029547
54923,61815,201801,0.020164296,0.047358
54929,14558,202102,0.020220255,0.096723
54934,82686,201911,0.020283822,0.036285
54936,75654,202110,0.020638254,0.091872
54938,52708,201906,0.020394238,-0.024164
54941,46703,201811,0.020469349,-0.005756
54948,13286,202010,0.02050646,-0.028707
54949,92614,201803,0.020537533,0.034904
54953,75113,202105,0.020574916,0.007074
54954,91850,201902,0.02060148,0.105315
54956,16341,201805,0.020631455,-0.036798
54958,90808,201912,0.020667886,0.063742
54959,93132,201809,0.020680707,0.1016
54968,85621,201901,0.040152214,0.128328
54969,91041,201910,0.024210867,0.062707
54970,19413,202109,0.02066087,0.025362
54971,91849,202001,0.0202908,-0.035535
54972,88901,201905,0.020576172,0.007983
54974,75107,202107,0.020852026,0.048156
54976,58819,202111,0.02065755,-0.031465
54977,23473,201903,0.020677028,-0.004146
54978,52329,202101,0.020717936,-0.073421
54979,21186,202107,0.020739969,-0.075348
54980,84767,201902,0.020745445,0.031736
54981,15859,202103,0.02076267,0.098121
54984,17092,201802,0.020776227,-0.083754
54992,52476,201801,0.020787777,0.059447
54998,90248,202005,0.054204315,0.066063
55000,81677,202002,0.021479845,-0.068237
55002,75341,202012,0.020879084,0.050184
55010,84373,202003,-0.02086018,-0.242881
55011,38093,201812,0.02002452,-0.038407
55013,91547,202111,0.020892985,-0.120724
55016,80204,202003,0.11411863,-0.168329
55018,52476,201804,0.022067063,-0.048892
55020,87056,202009,0.025390096,-0.02499
55026,21792,201901,0.019998135,0.095289
55030,89533,202107,0.02102609,-0.195993
55033,81655,202002,0.020254422,-0.162587
55034,61516,202104,0.021594282,0.103227
55038,82651,201909,0.020302756,0.053518
55040,34746,202008,0.026153296,0.040282
55041,79906,201808,0.020739878,0.11076
55042,85763,201906,0.02055109,-0.009589
55045,92220,202102,0.020365126,-0.02028
55056,28484,202009,0.028949404,-0.10556
55063,64282,201802,0.020630037,-0.003194
55064,59300,202106,0.020470835,0.028343
55068,16523,202103,0.020413423,0.038893
55070,14939,201906,0.024480969,0.195395
55072,84761,202002,0.02068942,-0.137676
55074,93312,202005,0.026345553,0.051849
55075,90880,202005,0.056510076,0.227684
55079,78223,202005,0.021185685,0.09407
55081,17743,202111,0.020277156,-0.037186
55082,80191,201801,0.02024129,-0.127453
55083,12508,201909,0.020696513,0.027291
55087,75341,202011,0.020639947,0.008555
55088,25320,201910,0.020577516,-0.005541
55092,82651,201911,0.020656664,0.049381
55095,75064,202104,0.020690229,0.046231
55097,12448,201802,0.020690635,0.036293
55099,75241,202010,0.11196559,-0.074776
55100,87056,202106,0.022271652,0.079431
55101,75607,201812,0.021059401,-0.145409
55104,80080,202111,0.020487223,0.002499
55109,81677,202102,0.02063527,-0.022369
55110,19455,202102,0.020802462,0.072741
55111,89895,202012,0.02075686,0.033448
55116,69550,201901,0.13010165,0.093066
55119,14326,202007,0.026576094,0.133713
55122,88360,202003,-0.13617286,0.062441
55123,42200,202103,0.038158022,0.017448
55124,80681,202009,0.019231353,-0.063011
55130,80183,202008,0.017412284,-0.017367
55131,60599,201911,0.017524207,0.139104
55132,26710,202108,0.018796982,0.042933
55133,89866,202105,0.01897647,0.090987
55136,42585,201801,0.019063044,0.02133
55137,75654,202101,0.019374328,0.022981
55140,90664,201911,0.021269144,0.473742
55148,65541,201903,0.019649088,0.035596
55151,80286,202006,0.0197836,0.080069
55152,59300,201909,0.019873025,0.006227
55155,21020,201904,0.02269643,0.076196
55157,84032,201811,0.052723296,-0.127446
55159,51369,202009,0.020765353,-0.06367
55163,25320,202011,0.020004362,0.071781
55164,11891,202102,0.022333378,0.323179
55168,15291,202008,0.024701707,0.011151
55170,19605,202107,0.02026247,0.076319
55171,88664,202007,0.020028405,-0.031136
55172,76095,201904,0.020367982,-0.041736
55174,89330,202008,0.020402187,-0.054983
55175,46703,201812,0.020445563,-0.109474
55177,13949,201904,0.020409964,0.095777
55178,11990,201909,0.021406095,0.039087
55183,87717,202008,0.020478692,0.045912
55186,87541,202106,0.02052651,-0.082274
55188,75591,202102,0.020551313,0.04823
55190,92585,202012,0.020602759,0.046672
55191,91874,201903,0.020628486,0.014592
55193,12448,202004,0.13345885,0.269932
55196,16341,201811,0.022144774,0.061414
55197,14763,202010,0.02169724,0.024632
55198,76095,202002,0.020393066,-0.119581
55200,46674,201901,0.020940743,0.039575
55202,59248,201808,0.020657169,0.002239
55206,13379,201808,0.026302097,0.333507
55209,81472,201805,0.0206803,0.043513
55211,78223,202104,0.05118239,0.08009
55214,42585,201804,0.021095961,-0.080074
55216,77649,202006,0.020841867,-0.072819
55219,16595,201804,0.020286985,-0.097038
55222,25953,201908,0.020655738,-0.027052
55223,81774,201906,0.120412186,0.195675
55226,69649,201806,0.022172814,-0.071562
55228,14144,201811,0.021167833,-0.06641
55229,75113,202112,0.02044584,-0.018991
55231,91457,201806,0.020573027,-0.048356
55232,66384,201904,0.021952882,0.06367
55233,59300,201912,0.020675723,-0.028096
55237,12591,202109,0.020682871,0.030278
55239,52090,201807,0.020660285,0.01697
55240,93312,201906,0.020749249,0.03522
55242,87056,202103,0.020747527,-0.024797
55244,87299,201912,0.020748742,-0.008494
55248,75034,202002,0.03776819,-0.257156
55250,88901,201811,0.021040095,-0.003607
55253,81736,201804,0.020881679,-0.038895
55257,79785,202001,0.020508604,0.002248
55264,87056,202108,0.020761712,0.097485
55266,11990,202005,0.058705665,0.106109
55267,15315,202108,0.021383502,-0.125701
55270,23229,201901,0.02050699,0.057855
55271,90601,201810,0.020424176,0.010606
55272,15859,202101,0.020827508,0.018042
55283,18886,202103,0.020768486,-0.030547
55284,83862,201802,0.020703396,-0.008918
55285,75100,202010,0.02127686,0.129391
55286,12062,201902,0.020740636,0.063796
55287,86776,202106,0.020790583,0.095657
55290,42877,201806,0.020750888,-0.051132
55295,81655,202012,0.021483794,0.103167
55297,80204,201807,0.02076909,-0.107061
55302,23473,202101,0.02079089,-0.037542
55304,28388,201807,0.020767823,-0.027056
55308,82651,201908,0.020873366,0.006316
55311,78223,202109,0.02082528,-0.098574
55317,57568,201805,0.020819,-0.075829
55322,21186,201809,0.020847114,-0.029775
55323,13315,202105,0.027445538,-0.248294
55324,77496,201808,0.020967439,0.017148
55325,19166,202102,0.020934254,-0.060947
55328,92491,201802,0.020668771,-0.02176
55329,58819,202105,0.020822337,0.017447
55330,12994,201903,0.021290183,-0.001326
55331,56274,201912,0.020775905,0.186006
55333,92322,201807,0.020837788,0.046817
55335,82515,202011,0.020808801,-0.008976
55336,34032,201802,0.020834792,-0.079266
55339,89927,201812,0.028175754,-0.062045
55341,88901,201906,0.021241296,0.04065
55342,93429,201801,0.020726345,0.078658
55347,34032,202012,0.020705016,0.023477
55348,75113,201808,0.020821696,0.019201
55349,18835,202112,0.038060244,-0.20492
55354,85058,202007,0.021723162,-0.014273
55359,12994,201904,0.020885095,-0.044903
55360,59300,202002,0.020526495,-0.061156
55361,75064,201801,0.020743262,0.057513
55364,21371,201907,0.020818332,-0.029087
55365,21792,201812,0.020764329,0.007854
55367,42585,202107,0.020776138,0.011885
55372,52708,201904,0.020804323,0.060705
55373,89301,202111,0.020809375,0.069206
55378,59248,201809,0.020814657,-0.078514
55382,16140,202003,-0.109922536,-0.205522
55384,75912,202110,0.018566478,0.06311
55386,21371,202110,0.019242005,-0.03336
55387,56274,201908,0.018058674,-0.017665
55389,42200,202010,0.020042041,0.032746
55390,92550,202010,0.01912344,-0.099118
55391,75694,202103,0.019323561,0.055959
55392,16581,201907,0.01929627,0.027684
55397,92257,201805,0.019607292,0.031667
55398,18452,201912,0.01977982,-0.121682
55402,23229,201811,0.019874416,0.059118
55405,80204,201806,0.019991834,0.002064
55406,90520,201909,0.020100446,0.07868
55408,14035,202001,0.020181611,-0.037881
55411,66384,201907,0.021043347,0.133333
55414,76185,202010,0.020359408,0.102766
55415,25320,201912,0.020356,0.061198
55416,34032,202011,0.020414034,0.001306
55418,15936,202011,0.02603006,-0.137697
55422,13687,202110,0.0205215,-0.010916
55423,83011,202109,0.020427596,-0.050187
55427,13210,202007,0.024901366,0.151065
55431,75654,202106,0.051603384,0.058698
55432,80080,202112,0.02101392,0.166651
55433,91041,201907,0.020942466,0.087698
55435,88901,202002,0.0201341,-0.094534
55436,23473,201904,0.02058302,0.119674
55438,75652,201905,0.026617408,-0.431669
55440,59248,201902,0.020577405,-0.074313
55441,13353,202012,0.02050943,-0.065366
55442,75113,201911,0.020599354,-0.037892
55445,91547,202005,0.02621295,0.06558
55447,58819,202110,0.02065531,0.01773
55449,18723,202110,0.020534545,0.070776
55451,82833,202108,0.020509334,0.056251
55455,35044,201906,0.020706464,0.090383
55456,46886,201811,0.020676807,0.084881
55457,51369,202007,0.023312226,0.052656
55459,79785,201912,0.020672526,0.004357
55460,90312,201803,0.02638379,0.026695
55461,92220,202012,0.020648079,0.05458
55469,78045,202003,-0.074877806,-0.294631
55475,77661,201812,0.01925787,-0.06878
55477,14326,202101,0.02137291,-0.011642
55479,89002,201801,0.018512715,0.012545
55480,87299,202003,-0.118357204,0.057566
55482,91983,201908,0.01901334,-0.21442
55484,14988,201904,0.09016065,0.075976
55486,86218,202109,0.021179747,-0.009593
55487,18452,202102,0.022320956,0.252812
55489,87541,202105,0.01834691,0.006773
55491,93132,201811,0.019753776,-0.101485
55495,40272,202002,0.01909372,-0.086416
55496,93148,202103,0.019425984,-0.005768
55497,25953,202006,0.02521886,-0.007095
55500,89533,201908,0.0198443,-0.14546
55508,15703,201902,0.023240976,0.019878
55509,18908,202112,0.019784192,-0.025195
55511,46703,201904,0.020015875,0.017989
55512,93013,201804,0.01989714,-0.089685
55513,40272,202005,0.0257435,0.016485
55514,75113,201809,0.020196311,-0.079287
55515,87299,202001,0.020106891,0.08069
55517,25320,201802,0.020111749,-0.075188
55518,84032,201804,0.099222235,0.05053
55523,69649,201802,0.022107597,-0.038178
55524,24328,201802,0.020705298,-0.072757
55526,92322,201909,0.020094644,0.054347
55528,88901,201902,0.02034492,0.006794
55531,21371,202004,0.13304248,0.032124
55537,24053,202006,0.022291247,-0.038904
55538,18267,202007,0.020871913,0.089006
55545,85621,201806,0.020290012,0.050641
55546,57568,201803,0.020394536,-0.006008
55548,87299,201911,0.020628927,0.007168
55550,89199,201906,0.025435045,0.127031
55555,81045,201803,0.020621125,0.056314
55556,82598,201908,0.02268248,-0.178321
55557,52329,202012,0.020480376,0.010386
55558,54148,202109,0.02062694,-0.14482
55560,84373,201803,0.020566745,-0.026686
55561,91983,202107,0.020709174,-0.102025
55567,15643,202101,0.023683153,-0.001585
55579,33099,202101,0.020657226,-0.000525
55581,15069,201905,0.026051413,-0.225352
55582,14641,202110,0.020633826,-0.125354
55584,25778,201804,0.020651046,0.026549
55585,13657,202106,0.020569526,0.000382
55589,13641,202109,0.043163106,0.227249
55590,56274,201807,0.021049108,0.033375
55592,13687,202108,0.020813163,0.055099
55593,14724,202106,0.020370018,0.008332
55594,91874,202004,0.090643205,0.093694
55595,13641,202108,0.056267083,0.005964
55597,16649,202004,0.12108648,0.237527
55598,88360,201808,0.022037517,-0.029564
55604,13353,202103,0.020900428,0.142412
55605,89195,201904,0.02052921,0.138872
55607,75418,201805,0.020613916,-0.118327
55608,33099,202102,0.020777693,0.154574
55614,89195,201812,0.021227721,-0.10442
55616,15315,202009,0.020690545,-0.092137
55618,78875,202111,0.020738788,0.020898
55619,15202,201812,0.02072721,-0.065367
55621,13035,201912,0.020766675,0.016514
55622,85414,202002,0.020776853,-0.092213
55624,10933,201903,0.02078281,-0.008598
55628,19148,202002,0.020796087,-0.136771
55629,58819,202107,0.020806013,0.056896
55631,75912,202101,0.020814082,0.111195
55632,12650,201911,0.020821981,0.082682
55634,11891,202012,0.026011435,0.115487
55639,15643,202102,0.024801502,-0.096579
55640,81677,202012,0.020777162,-0.001364
55641,93132,201911,0.020604527,0.288745
55642,91706,201805,0.020688491,0.001571
55643,18452,202002,0.020814758,-0.197136
55645,42585,201905,0.020772045,-0.001794
55647,90312,201807,0.02113333,-0.003809
55648,14889,202012,0.02088938,0.094917
55649,25320,201911,0.020797199,0.005614
55650,23229,201809,0.02078449,-0.004874
55653,82686,201805,0.020808551,0.026334
55656,82686,202011,0.02082339,0.094023
55657,16649,201908,0.026415275,-0.033096
55658,17855,202101,0.020841068,-0.090303
55659,15826,201804,0.026429184,-0.037805
55661,19166,202107,0.020725526,-0.011553
55664,82651,201906,0.09082496,0.072393
55667,84588,202111,0.022284787,-0.037713
55668,17827,201907,0.025947493,-0.190275
55669,52978,202002,0.020479567,-0.241681
55672,52978,201909,0.020590443,0.074409
55681,59504,201808,0.020660058,-0.116831
55682,84032,201802,0.047701843,-0.043348
55683,87445,202012,0.021150565,0.037149
55685,13738,201907,0.020853002,-0.102437
55686,13035,202003,-0.081780724,-0.157874
55687,13628,201801,0.028016228,0.178396
55688,89470,201806,0.019713627,0.000436
55693,87293,201802,0.018188108,-0.091406
55697,89195,201902,0.020401033,0.051328
55699,77357,201902,0.01936506,0.089234
55700,82598,202103,0.021326607,0.160863
55703,80563,202105,0.024213325,-0.080229
55704,86964,202112,0.019641984,0.07527
55707,19148,202011,0.019552339,0.023204
55708,44329,202112,0.019998636,0.104431
55711,24643,202104,0.020142317,-0.005291
55713,90925,202109,0.02003902,-0.063281
55714,81677,202101,0.02010542,0.013798
55719,21020,202105,0.020207519,0.116022
55723,62498,202005,0.02048037,0.141498
55725,16343,201808,0.020315684,0.074834
55726,46674,201801,0.020391807,0.095358
55727,89330,201910,0.020428374,0.02087
55728,80539,201803,0.026067954,0.227588
55731,15272,202110,0.020539586,0.337305
55732,25320,202004,0.098020114,0.090338
55733,15315,202101,0.022186486,-0.052682
55737,17726,202106,0.02091587,-0.009977
55741,75034,201810,0.06460086,-0.211055
55746,91873,201902,0.021355662,-0.000664
55748,90454,201911,0.020801898,0.096964
55749,64282,201803,0.020233443,-0.225421
55750,18062,202104,0.032066766,0.07674
55751,79698,201812,0.053861205,-0.165481
55752,11600,202104,0.021228295,0.057985
55757,14144,201907,0.0201001,-0.016537
55761,16538,201809,0.020191718,0.020242
55766,57568,201804,0.020695865,0.009569
55768,53065,202108,0.020603057,0.06052
55771,91321,202112,0.020546384,0.089437
55775,90925,202112,0.02063114,0.075854
55777,75113,202110,0.02066644,0.153153
55778,52978,201912,0.020667937,0.038446
55792,17827,201906,0.026211197,0.001242
55793,80102,202001,0.020726014,0.080413
55795,69550,201905,0.024869336,-0.377547
55796,14889,201901,0.05121586,0.151699
55797,83862,201803,0.021136262,0.060885
55798,15789,202109,0.020684373,-0.134416
55802,16449,202004,0.13160878,0.135196
55804,17855,202107,0.022111047,0.033189
55807,15478,201809,0.02098294,-0.022842
55808,85414,201908,0.020388544,-0.13089
55809,75034,201911,0.020718014,0.056075
55810,21792,201909,0.020702533,0.089924
55813,44329,201904,0.020686999,-0.052886
55814,84621,202111,0.020648472,-0.040106
55816,91849,202006,0.020707978,0.046491
55820,82276,201906,0.020729449,0.076968
55821,88901,201903,0.020734798,-0.003943
55822,11896,201901,0.053541265,0.067257
55824,13949,201812,0.021240374,-0.125486
55826,75607,202009,0.020944675,-0.113946
55827,25953,202007,0.025341481,0.065969
55828,16341,201809,0.020747269,-0.009169
55829,82515,202012,0.020690272,0.076247
55830,59504,201805,0.020562368,-0.062614
55831,86218,202108,0.02073604,0.010243
55832,85261,202011,0.03343533,0.335294
55833,93148,202104,0.020841334,0.006045
55836,90272,201906,0.020672858,0.032152
55837,76185,202009,0.020546619,0.009412
55838,89927,202006,0.026302902,-0.024464
55839,79145,202010,0.048539393,-0.128379
55840,90312,201808,0.021010997,-0.11565
55842,21186,202109,0.020539276,-0.042467
55844,80204,201801,0.020368459,0.032257
55845,92221,201801,0.021163806,0.230217
55846,36003,202007,0.020679316,0.236141
55854,25419,202108,0.020659737,0.006274
55857,25419,202109,0.020713337,-0.079763
55859,14939,201902,0.021146223,0.140368
55862,91547,202109,0.02070732,-0.016512
55865,85459,202010,0.021686494,-0.134651
55866,28388,201810,0.020670706,-0.067397
55872,14547,202112,0.020789651,-0.06412
55873,23393,201809,0.020701718,0.049311
55874,81774,201910,0.020809129,0.031348
55875,15113,201804,0.020782266,-0.043921
55877,91111,202011,0.020841736,0.229612
55881,89469,202102,0.020784356,-0.023621
55883,23229,201810,0.020806786,0.010612
55886,90520,201908,0.020808838,0.010698
55889,20067,202112,0.04847031,-0.080814
55890,91850,202001,0.021241527,-0.028636
55891,13608,201904,0.02094663,0.027036
55897,84761,202001,0.020439789,0.018051
55901,89217,202108,0.020805487,-0.043431
55902,90386,201812,0.04786869,-0.187917
55904,13760,201802,0.02107223,-0.06322
55910,75113,201904,0.020798486,0.041379
55911,26710,202110,0.020426394,0.039681
55914,14579,201908,0.020785777,0.03892
55916,76795,202006,0.023550672,-0.02055
55917,15069,201812,0.12431255,-0.140803
55920,16917,202101,0.022141844,-0.075382
55922,86288,201806,0.020986183,0.082393
55923,78045,201906,0.020635651,0.157429
55924,24643,202105,0.020655625,0.110138
55931,13687,202111,0.020798972,-0.115898
55938,82686,201903,0.089453764,-0.052038
55940,36003,201812,0.02225164,-0.148049
55943,54148,202104,0.021074373,0.127384
55944,80204,201905,0.020471435,-0.049211
55948,81132,201811,0.021043062,-0.024951
55949,17700,202105,0.02080616,-0.053133
55950,79785,202002,0.020761635,-0.039243
55951,84761,201908,0.020736013,0.07713
55952,57809,202109,0.020801364,-0.001886
55954,42585,202104,0.020799577,0.035249
55957,85058,202008,0.020864226,-0.024919
55960,14075,201902,0.02080676,0.061892
55963,16341,201808,0.020822532,0.008403
55964,14987,202006,0.026405528,0.158371
55965,90312,201805,0.024597522,0.083855
55972,51131,202112,0.020616991,0.037341
55975,42906,201902,0.02060522,0.088369
55977,14144,201909,0.020701583,-0.010721
55980,11896,201811,0.020829845,0.127149
55982,91547,202001,0.020768637,0.026356
55984,75107,202009,0.028857956,-0.099343
55986,92220,202103,0.020955028,-0.084035
55988,88664,202006,0.020873006,0.017527
55989,14075,201905,0.020611476,-0.107905
55992,24053,202107,0.020783866,0.079265
55993,89469,202108,0.020815449,-0.003941
55995,76592,202009,0.022795293,0.024256
55997,76592,202007,0.04950741,0.095617
56001,13608,201906,0.021218223,0.056331
56005,14617,202111,0.020816777,-0.042247
56006,77129,202111,0.020386592,-0.007965
56009,25081,201903,0.020953178,-0.150614
56016,16595,202004,0.13302365,0.481077
56018,14075,201812,0.022180896,-0.129588
56020,47626,201803,0.021061305,-0.03349
56023,88901,201904,0.020549914,0.022761
56025,86372,201801,0.020625995,0.051721
56027,81655,201903,0.020814966,0.083489
56028,19166,202009,0.022901075,-0.004773
56038,14326,202102,0.020724926,0.410929
56041,59248,201812,0.02080656,-0.146115
56046,57809,202110,0.020693231,0.067437
56048,19163,202006,0.021401532,0.053252
56050,13035,201804,0.020766234,-0.052262
56051,82515,202104,0.02085914,0.223844
56052,21573,202007,0.020799387,-0.011928
56064,17743,202106,0.020810531,-0.037569
56065,35044,201901,0.021771133,0.133782
56067,16600,201807,0.020758366,0.055341
56068,85763,201907,0.02082583,0.066026
56069,84723,201805,0.021032188,0.145461
56070,87137,201904,0.02183098,0.018378
56074,52708,201907,0.020779233,-0.01754
56076,25419,202104,0.036098305,0.073066
56077,78840,201812,0.021258477,0.028546
56078,18723,202103,0.030716052,0.16
56080,86218,202110,0.020835806,-0.004156
56082,42906,202002,0.020845527,-0.0958
56084,92402,201812,0.020591065,-0.061493
56089,82598,201912,0.020744564,0.027397
56092,42585,201906,0.020839322,-0.052402
56093,80320,201904,0.020757403,0.111074
56096,82651,202011,0.020787155,0.041244
56098,91041,201905,0.020833122,-0.069177
56100,66384,202005,0.1326086,-0.037109
56106,11600,202107,0.022482732,0.043946
56108,34032,201801,0.02106702,0.018776
56110,90272,201902,0.020612216,-0.082827
56111,83143,202109,0.020653235,-0.077099
56113,77129,202112,0.02085752,0.107047
56115,13641,201911,0.02640906,-0.095995
56116,80102,202010,0.020796916,-0.021193
56118,76226,202003,-0.0063391067,-0.420967
56124,25320,202107,0.021111403,-0.032902
56126,89533,201810,0.021269515,-0.208248
56127,18420,201905,0.020091627,-0.090536
56128,81073,202112,0.020299409,0.030757
56130,16343,201902,0.020976946,0.147874
56133,19654,202102,0.020561986,-0.047385
56135,10933,201904,0.020565486,0.075554
56136,17787,202111,0.020606447,-0.055522
56137,83011,202111,0.020655531,0.04905
56140,11618,201807,0.020670455,0.191149
56141,16917,202011,0.020688977,0.041728
56144,91321,201902,0.0088710245,-0.078818
56146,13035,201911,0.020885509,0.010692
56150,90305,202010,0.021171726,0.083746
56151,14144,201904,0.020859402,0.08857
56152,82686,201811,0.08843757,0.063433
56156,87056,202010,0.031335674,-0.021688
56160,13949,201903,0.020720381,0.026414
56162,86218,202112,0.02044152,0.049961
56163,58819,202011,0.02047317,-0.04848
56166,14182,202006,0.026206108,-0.060762
56170,91706,202110,0.020749625,-0.000272
56173,34746,202006,0.026375283,0.008252
56174,15703,201810,0.020634357,-0.234164
56176,82775,202007,0.020987093,0.097795
56179,82775,202011,0.02057063,0.155893
56182,20894,202108,0.05103175,0.145274
56183,15315,201810,0.021180307,-0.122557
56184,20893,202106,0.020817975,0.128826
56185,78045,202008,0.02038504,0.061512
56186,88901,201812,0.020706113,-0.056548
56191,56274,201909,0.02073723,0.081805
56196,21371,201910,0.02067156,0.047892
56199,90272,201811,0.020711593,-0.076488
56206,81655,201810,0.020747487,-0.034985
56207,90601,201802,0.020752609,-0.001978
56210,77357,201802,0.020764826,-0.085736
56211,76795,202001,0.020785548,-0.064281
56213,79906,201811,0.043859754,-0.008794
56216,87056,202104,0.0210075,0.031916
56220,76185,202007,0.020762522,0.029895
56222,13035,201909,0.020498578,0.03929
56224,11600,201802,0.020804945,-0.078112
56228,89508,201909,0.02079159,0.056676
56231,85763,202001,0.020788923,0.050975
56232,12981,202107,0.020794403,-0.021484
56234,17726,202107,0.020801807,-0.02397
56235,59300,202105,0.0208008,0.025404
56236,85621,201811,0.020810783,0.164295
56237,15546,202009,0.02644011,0.184585
56239,85414,201801,0.020839982,-0.113541
56241,84373,201909,0.02074916,0.045521
56243,79698,202001,0.020692546,0.043348
56250,19166,202108,0.020842064,-0.124544
56251,60599,202108,0.020822775,0.006415
56252,79698,201911,0.020804573,0.041407
56254,16343,201811,0.020867174,-0.003603
56259,89508,201809,0.02083636,-0.043306
56261,24985,201804,0.02084263,0.03514
56262,37284,201803,0.020846257,0.122071
56265,86218,202105,0.020855345,0.036003
56273,75034,202102,0.021489741,0.227476
56274,25320,202103,0.020814355,0.105321
56276,11891,201904,0.020903341,0.037802
56277,76095,202001,0.020824779,0.025091
56278,40272,202001,0.020901978,0.016199
56280,84262,202109,0.020872427,-0.129649
56281,81677,201910,0.02088514,-0.034651
56284,21371,202010,0.022081176,-0.024707
56285,86218,202107,0.020823486,0.011724
56286,75591,202010,0.052649606,-0.063154
56289,16341,201810,0.021297833,0.018816
56294,18790,202009,0.020960053,0.020029
56296,88863,202002,0.025934964,-0.132183
56300,19163,202111,0.021378383,-0.311547
56301,89469,202105,0.020702446,0.00425
56303,60206,202106,0.020652805,-0.122496
56307,15478,201907,0.020756828,0.126241
56316,75034,201802,0.020825643,-0.17325
56317,15113,201811,0.020773163,0.064999
56318,81655,201911,0.020789105,0.054957
56323,16968,202009,0.026415227,-0.009795
56324,12981,202111,0.020824559,-0.006016
56326,89217,202112,0.02073623,0.091337
56329,81472,201906,0.02069814,0.105717
56330,81472,201904,0.02082939,0.122912
56333,15358,201806,0.026462717,-0.014856
56336,76095,201912,0.020804781,0.017342
56338,13353,202006,0.021653634,0.005018
56339,93148,202102,0.020637654,-0.006204
56340,14326,202011,0.025744166,0.032791
56342,12508,201908,0.020759365,-0.021663
56343,89470,201810,0.020702386,0.001528
56346,80539,201806,0.02621582,-0.391678
56349,11533,202012,0.020803712,0.080926
56353,15315,202103,0.020689901,-0.043146
56355,91850,201810,0.020615585,-0.146731
56357,37584,201911,0.06338221,-0.002178
56359,84761,201912,0.021585163,0.0089
56364,75034,201807,0.08597484,0.046927
56365,90312,201801,0.02679205,0.056979
56367,16341,201803,0.020826,0.033987
56372,90305,202009,0.020352079,0.012576
56373,13035,201808,0.020514764,-0.005747
56375,42906,201909,0.020769656,0.088302
56376,52708,202005,0.026351217,0.207509
56378,67598,201812,0.020697318,-0.045455
56383,13286,202011,0.020649567,0.307446
56387,84373,201908,0.020597639,0.002841
56389,19564,202108,0.08370979,-0.075771
56393,11990,201907,0.02222191,0.058567
56395,83621,201902,0.020996626,0.078552
56397,84373,201805,0.020424,0.052668
56399,13353,202007,0.022848278,-0.020196
56400,15859,202006,0.020784825,-0.046313
56405,38093,201902,0.020707052,0.080311
56407,16968,202011,0.026120277,0.257539
56409,89470,201809,0.020773046,-0.001425
56414,92322,202006,0.02644461,-0.166346
56415,24985,201802,0.020635242,-0.041144
56416,84761,202005,0.02179489,0.124907
56426,16538,201804,0.020624803,0.119185
56427,86218,202111,0.020713799,0.007236
56430,76095,201903,0.020666638,0.026511
56435,90305,201912,0.020716654,0.004432
56437,40272,201904,0.020745032,0.069881
56439,17092,201801,0.020748064,0.03125
56440,17700,202102,0.02077278,-0.03498
56442,21020,202107,0.023700908,-0.039132
56443,93132,201908,0.020818224,-0.01407
56444,34746,202007,0.026547648,0.030083
56445,69649,202102,0.020716898,0.168218
56446,34032,202110,0.020719625,0.180018
56447,46674,202010,0.06595245,-0.049806
56449,75034,201809,0.07744979,0.026084
56452,19623,202107,0.084321454,-0.329614
56456,19166,202008,0.024195129,0.007638
56463,90386,202106,0.020649604,-0.11497
56469,34817,202009,0.020384537,-0.004344
56470,65541,201902,0.02064316,0.025936
56471,77357,201812,0.020769587,-0.08375
56474,91602,202112,0.023740975,0.16738
56475,13983,201804,0.020687249,-0.051913
56476,17023,202108,0.020693416,0.225087
56477,19166,202010,0.0644207,-0.029931
56479,18940,202007,0.021563295,0.18089
56482,92322,201911,0.020766385,0.003045
